year_film,year_ceremony,ceremony,category,name,film,winner
2015,2016,88,Oscar Costume Design,Jenny Beavan,Mad Max: Fury Road,True
2015,2016,88,Oscar Directing,Alejandro G. Iñárritu,The Revenant,True
2015,2016,88,Oscar Documentary,Asif Kapadia and James Gay-Rees,Amy,True
2015,2016,88,Oscar Documentary,Sharmeen Obaid-Chinoy,A Girl in the River: The Price of Forgiveness,True
2015,2016,88,Oscar Film Editing,Margaret Sixel,Mad Max: Fury Road,True
2015,2016,88,Oscar Foreign Language Film,Hungary,Son of Saul,True
2015,2016,88,Oscar Makeup And Hairstyling,"Lesley Vanderwalt, Elka Wardega and Damian Martin",Mad Max: Fury Road,True
2015,2016,88,Oscar Music,Ennio Morricone,The Hateful Eight,True
2015,2016,88,Oscar Music,Music and Lyric by Jimmy Napes and Sam Smith,Spectre,True
2015,2016,88,Oscar Best Picture,"Michael Sugar, Steve Golin, Nicole Rocklin and Blye Pagon Faust, Producers",Spotlight,True
2015,2016,88,Oscar Production Design,Production Design: Colin Gibson; Set Decoration: Lisa Thompson,Mad Max: Fury Road,True
2015,2016,88,Oscar Short Film,Gabriel Osorio and Pato Escala,Bear Story,True
2015,2016,88,Oscar Short Film,Benjamin Cleary and Serena Armitage,Stutterer,True
2015,2016,88,Oscar Sound Editing,Mark Mangini and David White,Mad Max: Fury Road,True
2015,2016,88,Oscar Sound Mixing,"Chris Jenkins, Gregg Rudloff and Ben Osmo",Mad Max: Fury Road,True
2015,2016,88,Oscar Visual Effects,"Andrew Whitehurst, Paul Norris, Mark Ardington and Sara Bennett",Ex Machina,True
2015,2016,88,Oscar Writing,Screenplay by Charles Randolph and Adam McKay,The Big Short,True
2015,2016,88,Oscar Writing,Written by Josh Singer & Tom McCarthy,Spotlight,True
2016,2017,89,Oscar Actor In A Leading Role,Casey Affleck,Manchester by the Sea,True
2016,2017,89,Oscar Actor In A Supporting Role,Mahershala Ali,Moonlight,True
2016,2017,89,Oscar Actress In A Leading Role,Emma Stone,La La Land,True
2016,2017,89,Oscar Actress In A Supporting Role,Viola Davis,Fences,True
2016,2017,89,Oscar Animated Feature Film,"Byron Howard, Rich Moore and Clark Spencer",Zootopia,True
2016,2017,89,Oscar Cinematography,Linus Sandgren,La La Land,True
2016,2017,89,Oscar Costume Design,Colleen Atwood,Fantastic Beasts and Where to Find Them,True
2016,2017,89,Oscar Directing,Damien Chazelle,La La Land,True
2016,2017,89,Oscar Documentary,Ezra Edelman and Caroline Waterlow,O.J.: Made in America,True
2016,2017,89,Oscar Documentary,Orlando von Einsiedel and Joanna Natasegara,The White Helmets,True
2016,2017,89,Oscar Film Editing,John Gilbert,Hacksaw Ridge,True
2016,2017,89,Oscar Foreign Language Film,Iran,The Salesman,True
2016,2017,89,Oscar Makeup And Hairstyling,"Alessandro Bertolazzi, Giorgio Gregorini and Christopher Nelson",Suicide Squad,True
2016,2017,89,Oscar Music,Justin Hurwitz,La La Land,True
2016,2017,89,Oscar Music,Music by Justin Hurwitz; Lyric by Benj Pasek and Justin Paul,La La Land,True
2016,2017,89,Oscar Best Picture,"Adele Romanski, Dede Gardner and Jeremy Kleiner, Producers",Moonlight,True
2016,2017,89,Oscar Production Design,Production Design: David Wasco; Set Decoration: Sandy Reynolds-Wasco,La La Land,True
2016,2017,89,Oscar Short Film,Alan Barillaro and Marc Sondheimer,Piper,True
2016,2017,89,Oscar Short Film,Kristof Deák and Anna Udvardy,Sing,True
2016,2017,89,Oscar Sound Editing,Sylvain Bellemare,Arrival,True
2016,2017,89,Oscar Sound Mixing,"Kevin O'Connell, Andy Wright, Robert Mackenzie and Peter Grace",Hacksaw Ridge,True
2016,2017,89,Oscar Visual Effects,"Robert Legato, Adam Valdez, Andrew R. Jones and Dan Lemmon",The Jungle Book,True
2016,2017,89,Oscar Writing,Screenplay by Barry Jenkins; Story by Tarell Alvin McCraney,Moonlight,True
2016,2017,89,Oscar Writing,Written by Kenneth Lonergan,Manchester by the Sea,True
2017,2018,90,Oscar Actor In A Leading Role,Gary Oldman,Darkest Hour,True
2017,2018,90,Oscar Actor In A Supporting Role,Sam Rockwell,"Three Billboards outside Ebbing, Missouri",True
2017,2018,90,Oscar Actress In A Leading Role,Frances McDormand,"Three Billboards outside Ebbing, Missouri",True
2017,2018,90,Oscar Actress In A Supporting Role,Allison Janney,"I, Tonya",True
2017,2018,90,Oscar Animated Feature Film,Lee Unkrich and Darla K. Anderson,Coco,True
2017,2018,90,Oscar Cinematography,Roger A. Deakins,Blade Runner 2049,True
2017,2018,90,Oscar Costume Design,Mark Bridges,Phantom Thread,True
2017,2018,90,Oscar Directing,Guillermo del Toro,The Shape of Water,True
2017,2018,90,Oscar Documentary,Bryan Fogel and Dan Cogan,Icarus,True
2017,2018,90,Oscar Documentary,Frank Stiefel,Heaven Is a Traffic Jam on the 405,True
2017,2018,90,Oscar Film Editing,Lee Smith,Dunkirk,True
2017,2018,90,Oscar Foreign Language Film,Chile,A Fantastic Woman,True
2017,2018,90,Oscar Makeup And Hairstyling,"Kazuhiro Tsuji, David Malinowski and Lucy Sibbick",Darkest Hour,True
2017,2018,90,Oscar Music,Alexandre Desplat,The Shape of Water,True
2017,2018,90,Oscar Music,Music and Lyric by Kristen Anderson-Lopez and Robert Lopez,Coco,True
2017,2018,90,Oscar Best Picture,"Guillermo del Toro and J. Miles Dale, Producers",The Shape of Water,True
2017,2018,90,Oscar Production Design,Production Design: Paul Denham Austerberry; Set Decoration: Shane Vieau and Jeffrey A. Melvin,The Shape of Water,True
2017,2018,90,Oscar Short Film,Glen Keane and Kobe Bryant,Dear Basketball,True
2017,2018,90,Oscar Short Film,Chris Overton and Rachel Shenton,The Silent Child,True
2017,2018,90,Oscar Sound Editing,Richard King and Alex Gibson,Dunkirk,True
2017,2018,90,Oscar Sound Mixing,"Gregg Landaker, Gary A. Rizzo and Mark Weingarten",Dunkirk,True
2017,2018,90,Oscar Visual Effects,"John Nelson, Gerd Nefzer, Paul Lambert and Richard R. Hoover",Blade Runner 2049,True
2017,2018,90,Oscar Writing,Screenplay by James Ivory,Call Me by Your Name,True
2017,2018,90,Oscar Writing,Written by Jordan Peele,Get Out,True
2018,2019,91,Oscar Actor In A Leading Role,Rami Malek,Bohemian Rhapsody,True
2018,2019,91,Oscar Actor In A Supporting Role,Mahershala Ali,Green Book,True
2018,2019,91,Oscar Actress In A Leading Role,Olivia Colman,The Favourite,True
2018,2019,91,Oscar Actress In A Supporting Role,Regina King,If Beale Street Could Talk,True
2018,2019,91,Oscar Animated Feature Film,"Bob Persichetti, Peter Ramsey, Rodney Rothman, Phil Lord and Christopher Miller",Spider-Man: Into the Spider-Verse,True
2018,2019,91,Oscar Cinematography,Alfonso Cuarón,Roma,True
2018,2019,91,Oscar Costume Design,Ruth Carter,Black Panther,True
2018,2019,91,Oscar Directing,Alfonso Cuarón,Roma,True
2018,2019,91,Oscar Documentary,"Elizabeth Chai Vasarhelyi, Jimmy Chin, Evan Hayes and Shannon Dill",Free Solo,True
2018,2019,91,Oscar Documentary,Rayka Zehtabchi and Melissa Berton,Period. End of Sentence.,True
2018,2019,91,Oscar Film Editing,John Ottman,Bohemian Rhapsody,True
2018,2019,91,Oscar Foreign Language Film,Mexico,Roma,True
2018,2019,91,Oscar Makeup And Hairstyling,"Greg Cannom, Kate Biscoe and Patricia Dehaney",Vice,True
2018,2019,91,Oscar Music,Ludwig Goransson,Black Panther,True
2018,2019,91,Oscar Music,"Music and Lyric by Lady Gaga, Mark Ronson, Anthony Rossomando and Andrew Wyatt",A Star Is Born,True
2018,2019,91,Oscar Best Picture,"Jim Burke, Charles B. Wessler, Brian Currie, Peter Farrelly and Nick Vallelonga, Producers",Green Book,True
2018,2019,91,Oscar Production Design,Production Design: Hannah Beachler; Set Decoration: Jay Hart,Black Panther,True
2018,2019,91,Oscar Short Film,Domee Shi and Becky Neiman-Cobb,Bao,True
2018,2019,91,Oscar Short Film,Guy Nattiv and Jaime Ray Newman,Skin,True
2018,2019,91,Oscar Sound Editing,John Warhurst and Nina Hartstone,Bohemian Rhapsody,True
2018,2019,91,Oscar Sound Mixing,"Paul Massey, Tim Cavagin and John Casali",Bohemian Rhapsody,True
2018,2019,91,Oscar Visual Effects,"Paul Lambert, Ian Hunter, Tristan Myles and J.D. Schwalm",First Man,True
2018,2019,91,Oscar Writing,Written by Charlie Wachtel & David Rabinowitz and Kevin Willmott & Spike Lee,BlacKkKlansman,True
2018,2019,91,Oscar Writing,"Written by Nick Vallelonga, Brian Currie, Peter Farrelly",Green Book,True
2019,2020,92,Oscar Actor In A Leading Role,Joaquin Phoenix,Joker,True
2019,2020,92,Oscar Actor In A Supporting Role,Brad Pitt,Once upon a Time...in Hollywood,True
2019,2020,92,Oscar Actress In A Leading Role,Renée Zellweger,Judy,True
2019,2020,92,Oscar Actress In A Supporting Role,Laura Dern,Marriage Story,True
2019,2020,92,Oscar Animated Feature Film,"Josh Cooley, Mark Nielsen and Jonas Rivera",Toy Story 4,True
2019,2020,92,Oscar Cinematography,Roger Deakins,1917,True
2019,2020,92,Oscar Costume Design,Jacqueline Durran,Little Women,True
2019,2020,92,Oscar Directing,Bong Joon Ho,Parasite,True
2019,2020,92,Oscar Documentary,"Steven Bognar, Julia Reichert and Jeff Reichert",American Factory,True
2019,2020,92,Oscar Documentary,Carol Dysinger and Elena Andreicheva,Learning to Skateboard in a Warzone (If You're a Girl),True
2019,2020,92,Oscar Film Editing,Michael McCusker and Andrew Buckland,Ford v Ferrari,True
2019,2020,92,Oscar International Feature Film,South Korea,Parasite,True
2019,2020,92,Oscar Makeup And Hairstyling,"Kazu Hiro, Anne Morgan and Vivian Baker",Bombshell,True
2019,2020,92,Oscar Music,Hildur Guðnadóttir,Joker,True
2019,2020,92,Oscar Music,Music by Elton John; Lyric by Bernie Taupin,Rocketman,True
2019,2020,92,Oscar Best Picture,"Kwak Sin Ae and Bong Joon Ho, Producers",Parasite,True
2019,2020,92,Oscar Production Design,Production Design: Barbara Ling; Set Decoration: Nancy Haigh,Once upon a Time...in Hollywood,True
2019,2020,92,Oscar Short Film,Matthew A. Cherry and Karen Rupert Toliver,Hair Love,True
2019,2020,92,Oscar Short Film,Marshall Curry,The Neighbors' Window,True
2019,2020,92,Oscar Sound Editing,Donald Sylvester,Ford v Ferrari,True
2019,2020,92,Oscar Sound Mixing,Mark Taylor and Stuart Wilson,1917,True
2019,2020,92,Oscar Visual Effects,"Guillaume Rocheron, Greg Butler and Dominic Tuohy",1917,True
2019,2020,92,Oscar Writing,Screenplay by Taika Waititi,Jojo Rabbit,True
2019,2020,92,Oscar Writing,"Screenplay by Bong Joon Ho, Han Jin Won; Story by Bong Joon Ho",Parasite,True
2020,2021,93,Oscar Actor In A Leading Role,Anthony Hopkins,The Father,True
2020,2021,93,Oscar Actor In A Supporting Role,Daniel Kaluuya,Judas and the Black Messiah,True
2020,2021,93,Oscar Actress In A Leading Role,Frances McDormand,Nomadland,True
2020,2021,93,Oscar Actress In A Supporting Role,Yuh-Jung Youn,Minari,True
2020,2021,93,Oscar Animated Feature Film,Pete Docter and Dana Murray,Soul,True
2020,2021,93,Oscar Cinematography,Erik Messerschmidt,Mank,True
2020,2021,93,Oscar Costume Design,Ann Roth,Ma Rainey's Black Bottom,True
2020,2021,93,Oscar Directing,Chloé Zhao,Nomadland,True
2020,2021,93,Oscar Documentary,"Pippa Ehrlich, James Reed and Craig Foster",My Octopus Teacher,True
2020,2021,93,Oscar Documentary,Anthony Giacchino and Alice Doyard,Colette,True
2020,2021,93,Oscar Film Editing,Mikkel E. G. Nielsen,Sound of Metal,True
2020,2021,93,Oscar International Feature Film,Denmark,Another Round,True
2020,2021,93,Oscar Makeup And Hairstyling,"Sergio Lopez-Rivera, Mia Neal and Jamika Wilson",Ma Rainey's Black Bottom,True
2020,2021,93,Oscar Music,"Trent Reznor, Atticus Ross and Jon Batiste",Soul,True
2020,2021,93,Oscar Music,Music by H.E.R. and Dernst Emile II; Lyric by H.E.R. and Tiara Thomas,Judas and the Black Messiah,True
2020,2021,93,Oscar Best Picture,"Frances McDormand, Peter Spears, Mollye Asher, Dan Janvey and Chloé Zhao, Producers",Nomadland,True
2020,2021,93,Oscar Production Design,Production Design: Donald Graham Burt; Set Decoration: Jan Pascale,Mank,True
2020,2021,93,Oscar Short Film,Will McCormack and Michael Govier,If Anything Happens I Love You,True
2020,2021,93,Oscar Short Film,Travon Free and Martin Desmond Roe,Two Distant Strangers,True
2020,2021,93,Oscar Sound,"Nicolas Becker, Jaime Baksht, Michellee Couttolenc, Carlos Cortés and Phillip Bladh",Sound of Metal,True
2020,2021,93,Oscar Visual Effects,"Andrew Jackson, David Lee, Andrew Lockley and Scott Fisher",Tenet,True
2020,2021,93,Oscar Writing,Screenplay by Christopher Hampton and Florian Zeller,The Father,True
2020,2021,93,Oscar Writing,Written by Emerald Fennell,Promising Young Woman,True
2021,2022,94,Oscar Actor In A Leading Role,Will Smith,King Richard,True
2021,2022,94,Oscar Actor In A Supporting Role,Troy Kotsur,CODA,True
2021,2022,94,Oscar Actress In A Leading Role,Jessica Chastain,The Eyes of Tammy Faye,True
2021,2022,94,Oscar Actress In A Supporting Role,Ariana DeBose,West Side Story,True
2021,2022,94,Oscar Animated Feature Film,"Jared Bush, Byron Howard, Yvett Merino and Clark Spencer",Encanto,True
2021,2022,94,Oscar Cinematography,Greig Fraser,Dune,True
2021,2022,94,Oscar Costume Design,Jenny Beavan,Cruella,True
2021,2022,94,Oscar Directing,Jane Campion,The Power of the Dog,True
2021,2022,94,Oscar Documentary,"Ahmir ""Questlove"" Thompson, Joseph Patel, Robert Fyvolent and David Dinerstein","Summer of Soul (...Or, When the Revolution Could Not Be Televised)",True
2021,2022,94,Oscar Documentary,Ben Proudfoot,The Queen of Basketball,True
2021,2022,94,Oscar Film Editing,Joe Walker,Dune,True
2021,2022,94,Oscar International Feature Film,Japan,Drive My Car,True
2021,2022,94,Oscar Makeup And Hairstyling,"Linda Dowds, Stephanie Ingram and Justin Raleigh",The Eyes of Tammy Faye,True
2021,2022,94,Oscar Music,Hans Zimmer,Dune,True
2021,2022,94,Oscar Music,Music and Lyric by Billie Eilish and Finneas O'Connell,No Time to Die,True
2021,2022,94,Oscar Best Picture,"Philippe Rousselet, Fabrice Gianfermi and Patrick Wachsberger, Producers",CODA,True
2021,2022,94,Oscar Production Design,Production Design: Patrice Vermette; Set Decoration: Zsuzsanna Sipos,Dune,True
2021,2022,94,Oscar Short Film,Alberto Mielgo and Leo Sanchez,The Windshield Wiper,True
2021,2022,94,Oscar Short Film,Aneil Karia and Riz Ahmed,The Long Goodbye,True
2021,2022,94,Oscar Sound,"Mac Ruth, Mark Mangini, Theo Green, Doug Hemphill and Ron Bartlett",Dune,True
2021,2022,94,Oscar Visual Effects,"Paul Lambert, Tristan Myles, Brian Connor and Gerd Nefzer",Dune,True
2021,2022,94,Oscar Writing,Screenplay by Siân Heder,CODA,True
2021,2022,94,Oscar Writing,Written by Kenneth Branagh,Belfast,True
2022,2023,95,Oscar Actor In A Leading Role,Brendan Fraser,The Whale,True
2022,2023,95,Oscar Actor In A Supporting Role,Ke Huy Quan,Everything Everywhere All at Once,True
2022,2023,95,Oscar Actress In A Leading Role,Michelle Yeoh,Everything Everywhere All at Once,True
2022,2023,95,Oscar Actress In A Supporting Role,Jamie Lee Curtis,Everything Everywhere All at Once,True
2022,2023,95,Oscar Animated Feature Film,"Guillermo del Toro, Mark Gustafson, Gary Ungar and Alex Bulkley",Guillermo del Toro's Pinocchio,True
2022,2023,95,Oscar Cinematography,James Friend,All Quiet on the Western Front,True
2022,2023,95,Oscar Costume Design,Ruth Carter,Black Panther: Wakanda Forever,True
2022,2023,95,Oscar Directing,Daniel Kwan and Daniel Scheinert,Everything Everywhere All at Once,True
2022,2023,95,Oscar Documentary Feature Film,"Daniel Roher, Odessa Rae, Diane Becker, Melanie Miller and Shane Boris",Navalny,True
2022,2023,95,Oscar Documentary Short Film,Kartiki Gonsalves and Guneet Monga,The Elephant Whisperers,True
2022,2023,95,Oscar Film Editing,Paul Rogers,Everything Everywhere All at Once,True
2022,2023,95,Oscar International Feature Film,Germany,All Quiet on the Western Front,True
2022,2023,95,Oscar Makeup And Hairstyling,"Adrien Morot, Judy Chin and Annemarie Bradley",The Whale,True
2022,2023,95,Oscar Music,Volker Bertelmann,All Quiet on the Western Front,True
2022,2023,95,Oscar Music,Music by M.M. Keeravaani; Lyric by Chandrabose,RRR,True
2022,2023,95,Oscar Best Picture,"Daniel Kwan, Daniel Scheinert and Jonathan Wang, Producers",Everything Everywhere All at Once,True
2022,2023,95,Oscar Production Design,Production Design: Christian M. Goldbeck; Set Decoration: Ernestine Hipper,All Quiet on the Western Front,True
2022,2023,95,Oscar Short Film,Charlie Mackesy and Matthew Freud,"The Boy, the Mole, the Fox and the Horse",True
2022,2023,95,Oscar Short Film,Tom Berkeley and Ross White,An Irish Goodbye,True
2022,2023,95,Oscar Sound,"Mark Weingarten, James H. Mather, Al Nelson, Chris Burdon and Mark Taylor",Top Gun: Maverick,True
2022,2023,95,Oscar Visual Effects,"Joe Letteri, Richard Baneham, Eric Saindon and Daniel Barrett",Avatar: The Way of Water,True
2022,2023,95,Oscar Writing,Screenplay by Sarah Polley,Women Talking,True
2022,2023,95,Oscar Writing,Written by Daniel Kwan & Daniel Scheinert,Everything Everywhere All at Once,True
2022,2023,95,Oscar Award Of Commendation,To Ryan Laney for his innovative adaptation and deployment of AI-driven facial veiling technology used to protect the identities while preserving the visual relatability of subjects in documentary filmmaking as exemplified in Welcome to Chechnya (2020).,Welcome to Chechnya,True
2023,2024,96,Oscar Actor In A Leading Role,Cillian Murphy,Oppenheimer,True
2023,2024,96,Oscar Actor In A Supporting Role,Robert Downey Jr.,Oppenheimer,True
2023,2024,96,Oscar Actress In A Leading Role,Emma Stone,Poor Things,True
2023,2024,96,Oscar Actress In A Supporting Role,Da'Vine Joy Randolph,The Holdovers,True
2023,2024,96,Oscar Animated Feature Film,Hayao Miyazaki and Toshio Suzuki,The Boy and the Heron,True
2023,2024,96,Oscar Cinematography,Hoyte van Hoytema,Oppenheimer,True
2023,2024,96,Oscar Costume Design,Holly Waddington,Poor Things,True
2023,2024,96,Oscar Directing,Christopher Nolan,Oppenheimer,True
2023,2024,96,Oscar Documentary Feature Film,"Mstyslav Chernov, Michelle Mizner and Raney Aronson-Rath",20 Days in Mariupol,True
2023,2024,96,Oscar Documentary Short Film,Ben Proudfoot and Kris Bowers,The Last Repair Shop,True
2023,2024,96,Oscar Film Editing,Jennifer Lame,Oppenheimer,True
2023,2024,96,Oscar International Feature Film,United Kingdom,The Zone of Interest,True
2023,2024,96,Oscar Makeup And Hairstyling,"Nadia Stacey, Mark Coulier and Josh Weston",Poor Things,True
2023,2024,96,Oscar Music,Ludwig Göransson,Oppenheimer,True
2023,2024,96,Oscar Music,Music and Lyric by Billie Eilish and Finneas O'Connell,Barbie,True
